timestamp,temp_c,cloud_pct,wind_speed,wind_gust,hour_of_day,day_of_year,day_of_week,is_lab_hour,is_hostel_peak,solar_kw,wind_kw,demand_kw
2026-08-26 14:00:00,34.4,99,14.0,37.8,14,238,2,1,0,55.7,30.8,199.9
2026-08-26 15:00:00,34.5,95,14.1,37.1,15,238,2,1,0,24.8,27.2,196.3
2026-08-26 16:00:00,34.3,67,13.7,36.7,16,238,2,1,0,12.4,30.2,208.0
2026-08-26 17:00:00,34.8,95,13.1,34.9,17,238,2,1,0,0.0,28.1,197.3
2026-08-26 18:00:00,33.8,87,12.5,31.7,18,238,2,0,1,0.0,23.9,174.6
2026-08-26 19:00:00,32.8,91,9.7,29.5,19,238,2,0,1,0.0,19.2,163.0
2026-08-26 20:00:00,32.0,89,9.3,20.5,20,238,2,0,1,0.0,17.2,163.4
2026-08-26 21:00:00,31.2,100,12.1,24.8,21,238,2,0,1,0.0,22.3,157.6
2026-08-26 22:00:00,30.3,97,13.0,27.4,22,238,2,0,1,0.0,23.9,148.7
2026-08-26 23:00:00,30.4,99,13.5,27.0,23,238,2,0,1,0.0,24.5,159.0
2026-08-27 00:00:00,29.7,98,14.6,28.8,0,239,3,0,0,0.0,26.0,74.4
2026-08-27 01:00:00,29.3,98,14.3,29.5,1,239,3,0,0,0.0,26.2,73.8
2026-08-27 02:00:00,28.9,76,14.9,30.2,2,239,3,0,0,0.0,25.8,67.4
2026-08-27 03:00:00,28.2,43,15.3,31.3,3,239,3,0,0,0.0,26.5,70.4
2026-08-27 04:00:00,27.7,38,15.0,32.8,4,239,3,0,0,0.0,32.1,63.8
2026-08-27 05:00:00,27.6,20,13.8,32.8,5,239,3,0,0,0.0,28.9,61.4
2026-08-27 06:00:00,27.2,38,14.5,31.7,6,239,3,0,0,0.0,25.9,60.0
2026-08-27 07:00:00,27.5,88,14.3,33.1,7,239,3,0,0,0.0,31.3,65.6
2026-08-27 08:00:00,28.3,54,13.9,33.8,8,239,3,0,0,19.9,21.9,68.6
2026-08-27 09:00:00,29.4,86,14.6,37.1,9,239,3,1,0,32.8,26.0,172.4
2026-08-27 10:00:00,30.7,79,14.8,38.2,10,239,3,1,0,70.7,29.9,183.3
2026-08-27 11:00:00,32.1,66,15.3,39.6,11,239,3,1,0,113.1,34.0,180.5
2026-08-27 12:00:00,32.9,86,15.7,41.0,12,239,3,1,0,133.2,34.9,192.3
2026-08-27 13:00:00,33.8,8,15.7,41.0,13,239,3,1,0,158.4,36.8,206.5
2026-08-27 14:00:00,34.3,7,15.1,41.0,14,239,3,1,0,133.1,34.0,199.2
2026-08-27 15:00:00,34.3,23,14.9,39.2,15,239,3,1,0,81.3,30.1,188.4
2026-08-27 16:00:00,34.0,59,15.5,38.9,16,239,3,1,0,18.0,30.4,204.3
2026-08-27 17:00:00,34.0,66,15.7,38.9,17,239,3,1,0,0.0,28.9,198.7
2026-08-27 18:00:00,32.8,96,15.5,37.1,18,239,3,0,1,0.0,33.0,168.4
2026-08-27 19:00:00,31.8,99,13.5,35.6,19,239,3,0,1,0.0,29.1,161.1
2026-08-27 20:00:00,31.1,100,14.0,28.8,20,239,3,0,1,0.0,23.8,168.6
2026-08-27 21:00:00,30.5,100,13.8,28.8,21,239,3,0,1,0.0,28.7,153.6
2026-08-27 22:00:00,30.0,100,14.2,28.4,22,239,3,0,1,0.0,28.2,153.6
2026-08-27 23:00:00,29.7,77,13.7,27.7,23,239,3,0,1,0.0,27.2,146.3
2026-08-28 00:00:00,29.0,49,11.8,27.4,0,240,4,0,0,0.0,21.9,63.8
2026-08-28 01:00:00,28.5,26,12.8,23.4,1,240,4,0,0,0.0,21.3,68.0
2026-08-28 02:00:00,28.2,21,15.6,31.7,2,240,4,0,0,0.0,34.1,62.6
2026-08-28 03:00:00,27.4,27,15.4,33.5,3,240,4,0,0,0.0,33.0,61.7
2026-08-28 04:00:00,26.8,19,14.9,32.4,4,240,4,0,0,0.0,28.3,61.6
2026-08-28 05:00:00,26.8,9,14.9,32.0,5,240,4,0,0,0.0,29.7,56.1
2026-08-28 06:00:00,26.2,83,14.3,32.8,6,240,4,0,0,0.0,31.1,54.8
2026-08-28 07:00:00,26.6,91,13.4,31.7,7,240,4,0,0,0.0,26.9,55.9
2026-08-28 08:00:00,27.4,60,13.2,32.0,8,240,4,0,0,18.2,26.2,67.5
2026-08-28 09:00:00,28.5,81,15.0,37.1,9,240,4,1,0,37.7,28.7,165.6
2026-08-28 10:00:00,29.8,93,15.3,39.2,10,240,4,1,0,55.2,33.5,185.3
2026-08-28 11:00:00,31.4,88,15.8,39.2,11,240,4,1,0,94.6,34.3,181.7
2026-08-28 12:00:00,32.3,63,15.7,40.7,12,240,4,1,0,152.4,34.8,186.2
2026-08-28 13:00:00,33.0,50,15.5,41.4,13,240,4,1,0,130.6,34.3,190.7
2026-08-28 14:00:00,33.6,99,15.8,40.7,14,240,4,1,0,54.3,36.0,186.6
2026-08-28 15:00:00,33.4,95,15.8,40.7,15,240,4,1,0,27.7,34.9,186.8
2026-08-28 16:00:00,33.1,63,16.0,40.0,16,240,4,1,0,16.8,35.8,180.4
2026-08-28 17:00:00,33.3,37,16.5,39.2,17,240,4,1,0,4.5,33.1,192.0
2026-08-28 18:00:00,32.1,45,15.9,38.9,18,240,4,0,1,0.0,33.1,175.2
2026-08-28 19:00:00,31.2,81,14.3,36.4,19,240,4,0,1,0.0,28.1,147.8
2026-08-28 20:00:00,30.5,95,12.9,29.9,20,240,4,0,1,0.0,23.3,157.0
2026-08-28 21:00:00,29.9,34,13.0,26.3,21,240,4,0,1,0.0,27.0,145.9
2026-08-28 22:00:00,29.4,30,12.9,25.2,22,240,4,0,1,0.0,23.7,151.8
2026-08-28 23:00:00,29.2,41,12.7,25.2,23,240,4,0,1,0.0,20.0,155.0
2026-08-29 00:00:00,28.6,49,12.0,26.3,0,241,5,0,0,0.0,19.1,71.4
2026-08-29 01:00:00,28.2,24,13.4,27.0,1,241,5,0,0,0.0,24.2,63.8
2026-08-29 02:00:00,27.8,62,14.7,30.2,2,241,5,0,0,0.0,27.1,48.1
2026-08-29 03:00:00,27.4,92,15.9,32.8,3,241,5,0,0,0.0,28.9,66.7
2026-08-29 04:00:00,26.8,84,16.4,34.6,4,241,5,0,0,0.0,31.3,62.7
2026-08-29 05:00:00,26.4,52,13.6,34.9,5,241,5,0,0,0.0,30.4,61.4
2026-08-29 06:00:00,25.7,62,12.9,29.5,6,241,5,0,0,0.0,23.0,56.7
2026-08-29 07:00:00,26.0,99,14.6,33.5,7,241,5,0,0,0.0,29.1,50.8
2026-08-29 08:00:00,26.8,95,15.5,37.4,8,241,5,0,0,0.0,32.7,55.6
2026-08-29 09:00:00,28.1,99,15.6,38.9,9,241,5,0,0,20.9,32.0,73.9
2026-08-29 10:00:00,29.5,97,16.2,40.7,10,241,5,0,0,54.1,36.7,66.5
2026-08-29 11:00:00,31.0,99,16.8,41.4,11,241,5,0,0,92.7,35.0,83.8
2026-08-29 12:00:00,31.9,97,17.2,43.9,12,241,5,0,0,123.5,39.3,80.3
2026-08-29 13:00:00,32.5,91,17.4,44.6,13,241,5,0,0,94.9,43.9,82.9
2026-08-29 14:00:00,32.9,81,17.4,43.9,14,241,5,0,0,70.5,40.1,93.3
2026-08-29 15:00:00,33.1,1,17.7,43.9,15,241,5,0,0,98.9,38.5,85.4
2026-08-29 16:00:00,33.0,8,17.7,43.9,16,241,5,0,0,59.7,39.8,94.3
2026-08-29 17:00:00,32.5,0,18.3,42.8,17,241,5,0,0,33.7,38.8,83.2
2026-08-29 18:00:00,31.5,4,17.5,42.1,18,241,5,0,1,0.0,37.4,159.2
2026-08-29 19:00:00,30.4,16,15.9,40.3,19,241,5,0,1,0.0,33.0,156.8
2026-08-29 20:00:00,29.8,71,13.3,32.8,20,241,5,0,1,0.0,25.0,155.9
2026-08-29 21:00:00,29.4,41,12.9,26.3,21,241,5,0,1,0.0,24.2,154.4
2026-08-29 22:00:00,29.0,89,12.7,24.8,22,241,5,0,1,0.0,22.6,151.5
2026-08-29 23:00:00,29.4,91,15.7,29.9,23,241,5,0,1,0.0,27.4,153.0
2026-08-30 00:00:00,28.7,2,17.0,34.9,0,242,6,0,0,0.0,31.2,72.4
2026-08-30 01:00:00,28.0,2,17.4,36.0,1,242,6,0,0,0.0,33.3,68.8
2026-08-30 02:00:00,27.2,6,17.4,36.4,2,242,6,0,0,0.0,30.9,70.4
2026-08-30 03:00:00,26.4,32,16.5,36.4,3,242,6,0,0,0.0,30.6,56.2
2026-08-30 04:00:00,25.7,46,15.6,34.6,4,242,6,0,0,0.0,29.0,51.0
2026-08-30 05:00:00,25.7,88,14.4,34.2,5,242,6,0,0,0.0,27.1,47.2
2026-08-30 06:00:00,25.2,83,13.2,33.5,6,242,6,0,0,0.0,25.1,50.7
2026-08-30 07:00:00,25.5,76,14.5,33.1,7,242,6,0,0,0.0,26.2,53.2
2026-08-30 08:00:00,26.5,100,14.3,34.9,8,242,6,0,0,0.0,30.5,47.3
2026-08-30 09:00:00,27.4,64,14.5,36.0,9,242,6,0,0,48.5,30.0,68.3
2026-08-30 10:00:00,28.7,97,15.6,38.9,10,242,6,0,0,54.4,33.6,70.2
2026-08-30 11:00:00,30.2,17,16.3,41.0,11,242,6,0,0,153.0,35.8,83.1
2026-08-30 12:00:00,30.9,33,17.7,44.3,12,242,6,0,0,170.1,39.1,88.4
2026-08-30 13:00:00,31.7,34,17.2,45.4,13,242,6,0,0,137.5,35.5,78.9
2026-08-30 14:00:00,32.7,63,16.7,43.6,14,242,6,0,0,84.1,38.7,99.0
2026-08-30 15:00:00,32.8,13,18.0,44.6,15,242,6,0,0,92.0,38.9,93.2
2026-08-30 16:00:00,32.5,9,18.9,45.0,16,242,6,0,0,60.6,41.6,88.7
2026-08-30 17:00:00,32.1,9,19.2,45.4,17,242,6,0,0,23.9,42.8,86.3
2026-08-30 18:00:00,31.0,5,17.8,43.9,18,242,6,0,1,0.0,38.4,163.6
2026-08-30 19:00:00,30.2,82,12.9,40.3,19,242,6,0,1,0.0,32.4,157.7
2026-08-30 20:00:00,29.6,94,14.0,27.4,20,242,6,0,1,0.0,27.5,154.3
2026-08-30 21:00:00,29.1,80,12.0,29.2,21,242,6,0,1,0.0,21.7,157.2
2026-08-30 22:00:00,28.6,45,12.3,25.2,22,242,6,0,1,0.0,18.7,153.8
2026-08-30 23:00:00,28.6,80,13.8,25.2,23,242,6,0,1,0.0,23.4,145.4
2026-08-31 00:00:00,28.1,77,14.8,30.2,0,243,0,0,0,0.0,26.6,65.9
2026-08-31 01:00:00,27.5,66,14.6,31.3,1,243,0,0,0,0.0,27.9,60.3
2026-08-31 02:00:00,26.9,89,14.1,30.6,2,243,0,0,0,0.0,27.0,56.2
2026-08-31 03:00:00,26.4,84,14.0,29.9,3,243,0,0,0,0.0,29.1,60.1
2026-08-31 04:00:00,26.0,76,13.8,29.5,4,243,0,0,0,0.0,21.5,65.6
2026-08-31 05:00:00,25.9,65,13.7,30.2,5,243,0,0,0,0.0,24.5,53.4
2026-08-31 06:00:00,25.3,91,12.9,32.0,6,243,0,0,0,0.0,28.3,54.9
2026-08-31 07:00:00,25.6,100,14.1,32.4,7,243,0,0,0,0.0,31.8,51.1
2026-08-31 08:00:00,26.4,98,14.3,34.9,8,243,0,0,0,0.0,32.4,61.2
2026-08-31 09:00:00,27.2,38,15.3,36.4,9,243,0,1,0,71.4,30.1,163.1
2026-08-31 10:00:00,29.1,100,15.9,39.6,10,243,0,1,0,55.4,33.3,172.5
2026-08-31 11:00:00,30.1,100,15.2,39.6,11,243,0,1,0,85.5,27.2,176.2
2026-08-31 12:00:00,30.8,93,15.0,38.5,12,243,0,1,0,128.1,32.6,175.2
2026-08-31 13:00:00,32.3,84,15.3,38.9,13,243,0,1,0,97.2,34.4,192.1
2026-08-31 14:00:00,32.8,97,18.2,45.0,14,243,0,1,0,52.8,41.4,182.4
2026-08-31 15:00:00,32.4,80,18.1,45.4,15,243,0,1,0,34.8,38.7,171.0
2026-08-31 16:00:00,32.1,40,18.9,45.0,16,243,0,1,0,35.1,42.5,185.9
2026-08-31 17:00:00,32.6,16,17.6,45.0,17,243,0,1,0,20.4,38.9,182.0
2026-08-31 18:00:00,31.4,8,16.6,40.7,18,243,0,0,1,0.0,32.6,163.7
2026-08-31 19:00:00,30.3,2,13.6,37.8,19,243,0,0,1,0.0,29.0,161.0
2026-08-31 20:00:00,29.8,0,11.9,28.1,20,243,0,0,1,0.8,20.4,146.9
2026-08-31 21:00:00,29.3,0,10.1,23.0,21,243,0,0,1,0.0,17.4,147.6
2026-08-31 22:00:00,28.6,0,9.0,20.2,22,243,0,0,1,0.0,15.1,149.1
2026-08-31 23:00:00,28.4,0,11.4,20.2,23,243,0,0,1,1.2,15.0,147.6
2026-09-01 00:00:00,27.8,0,11.8,23.8,0,244,1,0,0,0.0,20.9,59.2
2026-09-01 01:00:00,27.5,39,11.8,24.5,1,244,1,0,0,0.0,16.1,57.6
2026-09-01 02:00:00,27.0,34,11.2,24.1,2,244,1,0,0,0.0,20.7,56.7
2026-09-01 03:00:00,26.6,38,11.9,24.5,3,244,1,0,0,0.0,18.9,56.0
2026-09-01 04:00:00,26.1,34,13.2,27.4,4,244,1,0,0,0.0,25.0,51.9
2026-09-01 05:00:00,26.0,91,11.7,28.8,5,244,1,0,0,0.0,18.7,51.7
2026-09-01 06:00:00,25.5,91,12.0,25.9,6,244,1,0,0,0.0,20.0,56.3
2026-09-01 07:00:00,25.9,97,13.9,31.7,7,244,1,0,0,0.0,28.1,54.2
2026-09-01 08:00:00,26.4,98,15.4,37.1,8,244,1,0,0,0.0,35.0,57.3
2026-09-01 09:00:00,27.9,99,14.4,36.4,9,244,1,1,0,19.8,29.1,162.0
2026-09-01 10:00:00,29.1,98,14.8,37.1,10,244,1,1,0,52.8,32.3,171.3
2026-09-01 11:00:00,31.0,88,15.0,38.2,11,244,1,1,0,96.1,31.8,176.8
2026-09-01 12:00:00,31.2,88,14.2,37.4,12,244,1,1,0,128.5,34.8,179.4
2026-09-01 13:00:00,32.6,87,14.5,37.8,13,244,1,1,0,98.3,30.7,194.5
2026-09-01 14:00:00,32.5,72,15.4,39.6,14,244,1,1,0,73.9,33.8,184.9
2026-09-01 15:00:00,32.5,59,15.1,39.2,15,244,1,1,0,54.6,30.5,183.9
2026-09-01 16:00:00,32.6,88,14.4,38.2,16,244,1,1,0,0.0,27.2,196.7
2026-09-01 17:00:00,32.8,97,12.6,35.6,17,244,1,1,0,0.0,26.8,194.0
2026-09-01 18:00:00,31.8,88,14.1,32.0,18,244,1,0,1,0.0,26.2,166.7
2026-09-01 19:00:00,30.6,80,10.3,33.1,19,244,1,0,1,0.0,22.8,159.3
2026-09-01 20:00:00,30.0,73,7.0,19.4,20,244,1,0,1,0.0,9.0,156.1
2026-09-01 21:00:00,29.5,64,9.2,18.0,21,244,1,0,1,0.0,14.8,154.9
2026-09-01 22:00:00,29.0,64,10.2,19.8,22,244,1,0,1,0.0,17.0,151.1
2026-09-01 23:00:00,28.9,59,10.8,21.6,23,244,1,0,1,0.0,18.8,148.8
2026-09-02 00:00:00,28.2,67,10.1,21.6,0,245,2,0,0,0.0,13.4,70.0
2026-09-02 01:00:00,27.7,45,10.5,20.5,1,245,2,0,0,0.0,15.9,60.9
2026-09-02 02:00:00,27.3,60,11.3,22.7,2,245,2,0,0,0.0,17.9,64.4
2026-09-02 03:00:00,26.9,99,11.8,24.1,3,245,2,0,0,0.0,19.3,60.8
2026-09-02 04:00:00,26.6,80,11.7,24.1,4,245,2,0,0,0.0,19.7,61.4
2026-09-02 05:00:00,26.9,50,13.6,25.2,5,245,2,0,0,0.0,24.6,68.6
2026-09-02 06:00:00,26.3,68,11.9,28.1,6,245,2,0,0,0.0,23.1,62.1
2026-09-02 07:00:00,26.8,85,12.0,27.4,7,245,2,0,0,0.0,22.1,58.7
2026-09-02 08:00:00,27.8,93,12.3,31.0,8,245,2,0,0,0.0,24.2,73.1
2026-09-02 09:00:00,29.2,89,11.1,30.6,9,245,2,1,0,30.6,24.7,173.9
2026-09-02 10:00:00,31.1,74,12.1,33.1,10,245,2,1,0,73.0,25.6,165.5
2026-09-02 11:00:00,31.7,90,11.5,33.1,11,245,2,1,0,97.1,25.7,179.4
2026-09-02 12:00:00,32.7,84,11.6,32.8,12,245,2,1,0,129.9,22.7,187.6
2026-09-02 13:00:00,33.3,86,11.8,32.8,13,245,2,1,0,99.6,26.0,192.1
2026-09-02 14:00:00,33.7,27,12.0,33.5,14,245,2,1,0,111.0,28.3,192.3
2026-09-02 15:00:00,33.8,17,11.3,33.1,15,245,2,1,0,87.6,19.0,195.7
2026-09-02 16:00:00,33.5,16,12.0,31.7,16,245,2,1,0,54.5,23.1,197.8
2026-09-02 17:00:00,32.6,27,12.6,32.0,17,245,2,1,0,10.6,28.0,181.9
2026-09-02 18:00:00,31.7,27,11.2,31.3,18,245,2,0,1,0.0,25.1,158.9
2026-09-02 19:00:00,30.8,7,7.7,26.6,19,245,2,0,1,0.0,15.5,159.1
2026-09-02 20:00:00,30.3,12,7.0,16.2,20,245,2,0,1,0.0,5.8,148.8
2026-09-02 21:00:00,29.4,64,9.4,19.4,21,245,2,0,1,0.0,12.9,154.4
2026-09-02 22:00:00,28.8,37,10.3,19.8,22,245,2,0,1,0.0,20.0,156.2
2026-09-02 23:00:00,28.4,23,10.7,21.2,23,245,2,0,1,0.0,17.4,140.1
